"1_book" "10_book" "11_book" "12_book" "13_book" "14_book" "15_book" "16_book" "17_book" "18_book" "19_book" "2_book" "20_book" "21_book" "22_book" "23_book" "24_book" "25_book" "26_book" "27_book" "28_book" "29_book" "3_book" "30_book" "31_book" "32_book" "33_book" "34_book" "35_book" "36_book" "37_book" "38_book" "39_book" "4_book" "40_book" "41_book" "42_book" "43_book" "44_book" "45_book" "46_book" "47_book" "48_book" "49_book" "5_book" "50_book" "51_book" "52_book" "53_book" "54_book" "55_book" "56_book" "57_book" "58_book" "59_book" "6_book" "60_book" "61_book" "62_book" "63_book" "64_book" "65_book" "66_book" "7_book" "8_book" "9_book" "b_book"
"wound" 0 0 0.00411776816965205 0 0 0 0 0 0 0.00547495209416918 0 0.00621581302834411 0.00661157024793388 0 0 0.00272903419479846 0.0118354400416607 0 0 0 0.0386249517188103 0 0 0 0 0 0.0320924261874198 0.0811688311688312 0 0 0 0 0 0 0 0.00670331143584931 0 0 0 0 0 0 0 0 0.00357756153405839 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"abigail" 0 0.00972147960919652 0 0 0.0148920327624721 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0443012484897302 0
"accomplish" 0 0 0.00411776816965205 0 0 0 0 0 0 0.00547495209416918 0 0 0 0 0 0.00272903419479846 0 0 0.0127232938063006 0 0 0 0.00839278220730172 0 0 0 0 0 0 0 0 0 0 0.00624395117230183 0 0 0.0038933229511388 0.0105036500183814 0.00412422155318184 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"accuse" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00426621160409556 0.0134066228716986 0.0155732918045552 0.0105036500183814 0.0288695508722729 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ahimelech" 0 0.00486073980459826 0 0 0.0148920327624721 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0483286347160693 0
"alike" 0 0 0 0 0.00496401092082403 0 0 0 0 0.0109499041883384 0.00689401599411711 0 0.0198347107438017 0.0357206644043579 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0105474106106951 0 0 0 0 0.0107326846021752 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00402738622633911 0
"amariah" 0 0 0 0 0.0347480764457682 0.00775013562737348 0.0271112918530568 0.0381533765738268 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0625782227784731 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"amasa" 0 0.0534681378505809 0.0082355363393041 0 0.00992802184164805 0.00387506781368674 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"amminadab" 0 0 0 0 0.0248200546041201 0 0 0 0 0 0 0.00310790651417205 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0156098779307546 0.00853242320819113 0 0.0038933229511388 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0792707094728498 0 0
"anathoth" 0 0 0.00411776816965205 0 0.00992802184164805 0 0.0135556459265284 0.0286150324303701 0 0 0 0 0 0 0 0.00272903419479846 0.016569616058325 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00535217298223079 0 0 0 0 0 0 0 0 0 0 0
"anxious" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0298634812286689 0.00670331143584931 0.019466614755694 0 0 0 0 0 0 0 0 0.0448229493500672 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00805477245267821 0
"aroer" 0 0.00486073980459826 0 0.00428798078984606 0.00496401092082403 0 0 0 0 0 0 0 0 0 0 0.00272903419479846 0.00236708800833215 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00312197558615092 0 0 0 0 0 0 0 0 0 0 0.0107326846021752 0 0 0 0 0 0 0 0 0 0 0.0214086919289231 0 0 0 0 0 0 0 0.0106157112526539 0 0.00402738622633911 0
"avenge" 0 0 0 0.00428798078984606 0 0 0 0 0.0175377060680463 0 0 0 0 0 0 0.00272903419479846 0.0047341760166643 0 0 0 0.0193124758594052 0 0 0 0 0 0 0 0 0 0 0 0 0.00312197558615092 0 0 0.0155732918045552 0 0 0.0105474106106951 0 0.0162127107652399 0 0 0.00357756153405839 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00823723228995058 0 0 0.00402738622633911 0
"beard" 0 0.00972147960919652 0 0 0 0 0.0135556459265284 0 0 0 0.00459601066274474 0 0 0 0 0.00545806838959692 0.00236708800833215 0 0.00254465876126011 0 0 0 0.0209819555182543 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00805477245267821 0
"betwixt" 0.0262549884478051 0 0 0 0 0 0 0 0 0.0109499041883384 0 0 0 0 0.0373552484124019 0.00272903419479846 0.00236708800833215 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0448229493500672 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"boughs" 0 0.00486073980459826 0 0 0 0 0 0 0 0.00547495209416918 0.00229800533137237 0 0 0 0 0.00545806838959692 0 0 0.022901928851341 0 0 0 0.00419639110365086 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00357756153405839 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"breast" 0 0 0 0 0 0 0 0 0 0.0164248562825075 0 0.00621581302834411 0 0 0 0.00272903419479846 0 0.0292312189418299 0 0.00855798031664527 0 0 0.0167855644146034 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0038933229511388 0.0105036500183814 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00823723228995058 0 0 0 0
"capernaum" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0170648464163823 0.0201099343075479 0.0155732918045552 0.0262591250459535 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"care" 0 0.00972147960919652 0 0.00428798078984606 0 0 0 0 0 0 0 0 0 0 0 0 0.00236708800833215 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00853242320819113 0 0.0116799688534164 0 0 0 0.0212652844231792 0.0486381322957198 0 0 0 0.0448229493500672 0 0 0 0.0438404208680403 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"clothe" 0 0 0 0 0 0 0 0 0.0175377060680463 0 0.00459601066274474 0 0.00661157024793388 0 0 0.00545806838959692 0 0 0.00508931752252023 0 0 0 0 0 0 0 0 0 0 0 0.0916590284142988 0.0158177791838026 0 0 0.00853242320819113 0.00670331143584931 0.00778664590227759 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00823723228995058 0 0 0 0
"convocation" 0 0 0 0 0 0 0 0 0 0 0 0.00621581302834411 0 0 0 0 0 0 0 0 0 0 0.0335711288292069 0 0 0 0 0 0 0 0 0 0 0.0187318535169055 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"cups" 0 0 0.00411776816965205 0.00428798078984606 0.00496401092082403 0 0 0 0 0 0 0.0248632521133764 0 0 0 0.00272903419479846 0.0047341760166643 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00312197558615092 0 0.00670331143584931 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"cymbals" 0 0.00486073980459826 0 0 0.0397120873665922 0.0116252034410602 0.0135556459265284 0.0095383441434567 0 0 0.00459601066274474 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"deaf" 0 0 0 0 0 0 0 0 0 0 0.00689401599411711 0.00310790651417205 0 0 0 0.0136451709739923 0 0 0 0 0 0 0.00419639110365086 0 0 0 0.0320924261874198 0 0 0 0 0 0 0 0.00426621160409556 0.0201099343075479 0.0038933229511388 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"derision" 0 0 0 0 0 0 0 0 0 0.00547495209416918 0.0114900266568618 0.00310790651417205 0 0 0 0 0.0094683520333286 0.0292312189418299 0.00508931752252023 0 0.0193124758594052 0 0 0 0 0 0 0 0.0694444444444444 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"destroyer" 0 0 0 0 0 0 0 0 0 0.00547495209416918 0 0.00310790651417205 0.0132231404958678 0 0 0.00545806838959692 0.016569616058325 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0106326422115896 0 0 0 0 0 0 0 0 0 0 0 0 0.0142247510668563 0 0 0 0 0 0 0 0 0 0.00530785562632696 0 0 0
"eber" 0.0183784919134636 0 0 0 0.0297840655249442 0 0 0.0095383441434567 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00312197558615092 0 0 0.0038933229511388 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"elah" 0.00262549884478051 0 0.0164710726786082 0.0171519231593842 0.0198560436832961 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0120821586790173 0
"elect" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00853242320819113 0.0134066228716986 0.0038933229511388 0 0 0.0105474106106951 0 0 0 0 0 0 0.0500250125062531 0 0 0.0438404208680403 0 0.111482720178372 0 0 0 0 0.20669698222406 0 0 0.668896321070234 0 0 0 0 0 0 0
"estate" 0 0 0 0 0.00496401092082403 0 0 0 0.0175377060680463 0 0.00459601066274474 0 0 0 0 0 0.00236708800833215 0 0.0127232938063006 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00670331143584931 0.0038933229511388 0 0.0123726646595455 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0434404865334492 0 0 0 0 0 0 0 0 0 0 0 0
"expectation" 0 0 0 0 0 0 0 0 0 0 0.00459601066274474 0 0.0198347107438017 0 0 0.00545806838959692 0 0.0292312189418299 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0158177791838026 0 0 0 0 0.00778664590227759 0 0.00824844310636367 0.0105474106106951 0 0 0 0 0 0.0448229493500672 0 0 0 0 0 0 0 0.0142247510668563 0 0 0 0 0 0 0 0 0 0 0 0 0
"falling" 0 0 0 0 0 0 0 0 0 0.0109499041883384 0.00459601066274474 0 0 0 0 0 0.0047341760166643 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00624395117230183 0 0.00670331143584931 0.0116799688534164 0 0.00412422155318184 0.0105474106106951 0 0 0 0 0 0 0 0 0.0952380952380952 0 0 0 0 0.0142247510668563 0 0 0 0 0 0 0 0 0 0 0 0 0
"fierceness" 0 0 0 0.00428798078984606 0 0 0 0 0 0.0109499041883384 0.00689401599411711 0 0 0 0 0.00545806838959692 0.00236708800833215 0 0 0 0.0193124758594052 0 0 0 0 0 0 0.0811688311688312 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00357756153405839 0 0 0 0 0 0 0 0 0.0142247510668563 0 0.00535217298223079 0 0 0 0 0 0 0.0164744645799012 0 0 0 0
"foreigners" 0.00262549884478051 0.00972147960919652 0 0 0 0 0 0.0190766882869134 0 0 0.00459601066274474 0 0.00661157024793388 0 0 0.0136451709739923 0 0 0.00508931752252023 0 0 0 0 0 0.154559505409583 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fountains" 0.00525099768956102 0 0.00411776816965205 0.00857596157969212 0 0.00775013562737348 0 0 0 0 0.00229800533137237 0 0.0132231404958678 0 0 0.00272903419479846 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00357756153405839 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0329489291598023 0 0 0 0
"glorying" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0105474106106951 0.0106326422115896 0.14591439688716 0.0319897632757518 0 0 0.0448229493500672 0 0.0544365813826892 0 0 0 0 0 0.0142247510668563 0.0434404865334492 0 0 0 0 0 0 0 0 0 0 0 0
"godliness" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00412422155318184 0 0 0 0 0 0 0 0 0 0 0.394563787812363 0.0623441396508728 0.111482720178372 0 0 0 0 0 0.259571706683971 0 0 0 0 0 0 0 0 0
"godly" 0 0 0 0 0 0 0 0 0 0 0.00919202132548948 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0320924261874198 0 0 0 0 0 0.0578368999421631 0 0 0 0 0 0 0 0 0.0648508430609598 0 0 0.00357756153405839 0 0 0 0 0 0.0623441396508728 0.111482720178372 0 0.0284495021337127 0 0 0 0.0648929266709929 0 0 0 0 0 0 0 0 0
"heifer" 0.00262549884478051 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0047341760166643 0 0 0 0.0386249517188103 0 0 0 0 0 0 0 0 0 0 0 0 0.0156098779307546 0 0 0 0 0 0 0 0 0 0 0.0107326846021752 0 0 0 0 0 0 0 0 0.0142247510668563 0 0 0 0 0 0 0 0 0 0.00530785562632696 0 0.00402738622633911 0
"hypocrites" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0554607508532423 0.00670331143584931 0.00778664590227759 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"jephunneh" 0 0 0 0 0.0148920327624721 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0218538291030564 0 0 0 0 0 0 0 0 0 0 0.00357756153405839 0 0 0 0 0 0 0 0 0 0 0.0267608649111539 0 0 0 0 0 0 0 0 0 0 0
"kadesh" 0.00787649653434152 0 0 0 0 0 0 0 0 0 0.00229800533137237 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0249758046892073 0 0 0 0 0 0 0 0 0 0 0.00715512306811677 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0106157112526539 0 0 0
"laying" 0 0 0.00411776816965205 0 0 0 0 0 0 0 0.00229800533137237 0 0 0.017860332202179 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0694444444444444 0 0 0 0 0 0 0.00670331143584931 0.0038933229511388 0 0.0206211077659092 0 0 0 0 0 0 0 0 0 0 0.0876808417360807 0.0623441396508728 0 0 0.0284495021337127 0 0 0 0 0 0 0 0 0 0 0 0 0
"lend" 0 0 0 0 0 0 0 0.0095383441434567 0 0 0 0.00310790651417205 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0155732918045552 0 0 0 0 0 0 0 0.0357756153405839 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lewdness" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0047341760166643 0 0.0279912463738613 0 0.0386249517188103 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00530785562632696 0 0 0
"lightnings" 0 0 0 0 0 0 0 0 0 0.0109499041883384 0.00919202132548948 0.00621581302834411 0 0 0 0 0.0047341760166643 0 0 0 0 0 0 0 0 0 0 0.0811688311688312 0 0 0 0.0158177791838026 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0329489291598023 0 0 0 0
"locust" 0 0 0.00411776816965205 0 0 0.00775013562737348 0 0 0 0.00547495209416918 0.00689401599411711 0.00310790651417205 0 0 0 0 0 0 0 0 0 0.151362260343088 0.00839278220730172 0 0 0 0 0.0811688311688312 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00715512306811677 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lust" 0 0 0 0 0 0 0 0 0 0 0 0 0.00661157024793388 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00426621160409556 0 0 0 0 0.0105474106106951 0.0106326422115896 0 0.0319897632757518 0.0325732899022801 0 0 0 0.0544365813826892 0 0 0 0 0 0 0.130321459600348 0 0.0413393964448119 0.129785853341986 0.120870265914585 0 0 0 0 0 0 0 0
"maker" 0 0 0 0 0 0 0 0 0 0.0218998083766767 0.00229800533137237 0 0.0198347107438017 0 0 0.0136451709739923 0 0 0 0 0.0193124758594052 0 0 0 0 0 0 0 0.0694444444444444 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0142247510668563 0 0 0 0 0 0 0 0 0 0 0 0 0
"malchijah" 0 0 0 0 0.0148920327624721 0 0.0406669377795852 0.0667684090041969 0 0 0 0 0 0 0 0 0.00710126402499645 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mattaniah" 0 0 0 0.00428798078984606 0.0148920327624721 0.00775013562737348 0.0542225837061136 0.0572300648607402 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"meditate" 0.00262549884478051 0 0 0 0 0 0 0 0 0 0.0298740693078408 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0038933229511388 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00535217298223079 0 0 0 0 0 0 0 0 0 0 0
"midnight" 0 0 0.00411776816965205 0 0 0 0 0 0 0.0164248562825075 0.00229800533137237 0.00621581302834411 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00426621160409556 0.00670331143584931 0.0038933229511388 0 0.0123726646595455 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0106157112526539 0.0396353547364249 0 0
"mire" 0 0.00486073980459826 0 0 0 0 0 0 0 0.0164248562825075 0.00689401599411711 0 0 0 0 0.00545806838959692 0.00710126402499645 0 0 0 0 0 0 0 0 0 0.0320924261874198 0 0 0 0 0.0316355583676052 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0648929266709929 0 0 0 0 0 0 0 0 0
"moabites" 0.00262549884478051 0.00486073980459826 0.00411776816965205 0.0300158655289224 0.00496401092082403 0 0.0135556459265284 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00715512306811677 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0106157112526539 0 0 0
"mourned" 0.00262549884478051 0.0145822194137948 0.0082355363393041 0 0.00496401092082403 0.00387506781368674 0.0135556459265284 0.0095383441434567 0 0 0 0.00310790651417205 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0158177791838026 0 0.00312197558615092 0 0.00670331143584931 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00805477245267821 0
"mouths" 0.00262549884478051 0 0 0 0 0 0 0 0 0 0.00919202132548948 0 0 0 0 0.00272903419479846 0.00236708800833215 0 0 0.00855798031664527 0 0 0 0 0 0 0.0320924261874198 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00715512306811677 0 0 0 0 0 0 0.111482720178372 0 0.0142247510668563 0.0434404865334492 0 0 0 0 0 0 0 0.0164744645799012 0 0 0 0
"naaman" 0.00262549884478051 0 0 0.0428798078984606 0.00992802184164805 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00624395117230183 0 0 0.0038933229511388 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ner" 0 0.0291644388275896 0.0082355363393041 0 0.0198560436832961 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0161095449053564 0
"obtain" 0.00525099768956102 0 0 0 0 0 0 0 0 0 0 0 0.0330578512396694 0 0 0.00545806838959692 0 0 0 0.00855798031664527 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00426621160409556 0 0 0 0.00412422155318184 0.0105474106106951 0 0 0 0 0 0 0 0 0 0 0.0623441396508728 0 0 0.0142247510668563 0.0434404865334492 0 0 0 0 0 0 0 0 0 0 0 0
"overflow" 0 0 0 0 0 0 0 0 0 0.00547495209416918 0.00459601066274474 0 0.00661157024793388 0 0 0.00818710258439538 0.00236708800833215 0 0 0.0256739409499358 0 0.100908173562059 0 0 0 0 0 0 0 0 0 0.0158177791838026 0 0 0 0 0 0 0 0 0 0.0162127107652399 0 0 0.00357756153405839 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"powers" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00853242320819113 0.0134066228716986 0.0038933229511388 0 0 0.0316422318320852 0 0 0 0.0977198697068404 0 0 0.100050025012506 0 0 0 0 0 0 0.0284495021337127 0 0 0.0413393964448119 0 0 0 0 0 0 0 0 0 0
"proceed" 0 0.00486073980459826 0 0 0 0 0 0 0 0.00547495209416918 0 0 0 0 0 0.00272903419479846 0.00710126402499645 0 0 0 0 0 0 0 0 0 0 0 0.0694444444444444 0 0 0 0 0 0.00426621160409556 0.0201099343075479 0 0 0 0 0 0 0 0.0325732899022801 0 0 0 0 0 0 0.124688279301746 0 0 0 0 0.00535217298223079 0 0 0 0 0 0 0.00823723228995058 0 0 0 0
"proved" 0.00525099768956102 0 0 0 0 0 0 0 0 0 0.00919202132548948 0.00310790651417205 0 0.017860332202179 0 0 0 0 0 0.00855798031664527 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0038933229511388 0 0 0 0 0.0162127107652399 0 0 0 0 0 0 0 0.0438404208680403 0 0 0 0.0142247510668563 0 0 0.0413393964448119 0 0 0 0 0 0 0 0 0.00805477245267821 0
"proverb" 0 0 0.00411776816965205 0 0 0.00387506781368674 0 0 0 0 0 0 0.00661157024793388 0 0 0 0.00236708800833215 0 0.0178126113288208 0 0 0 0 0 0 0 0 0 0.0694444444444444 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00357756153405839 0 0 0 0 0 0 0 0 0 0 0 0 0.0648929266709929 0 0 0 0 0 0 0 0.00805477245267821 0
"publish" 0 0.00486073980459826 0 0 0 0 0 0.0095383441434567 0 0 0.00229800533137237 0 0 0 0 0 0.0189367040666572 0 0 0 0 0 0 0.0480422772039395 0 0 0 0 0 0 0 0 0 0 0 0.0134066228716986 0.0038933229511388 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"question" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0127986348122867 0.0268132457433972 0.0116799688534164 0.00525182500919069 0.0123726646595455 0 0.0212652844231792 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"rabshakeh" 0 0 0 0.0343038463187685 0 0 0 0 0 0 0 0 0 0 0 0.0218322735583877 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"rebel" 0 0 0 0 0 0 0 0.0190766882869134 0 0.00547495209416918 0.00459601066274474 0 0 0 0 0.00272903419479846 0 0 0 0 0.0193124758594052 0 0 0 0 0 0 0 0 0 0 0 0 0.00312197558615092 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0321130378933847 0 0 0 0 0 0 0 0 0 0.00805477245267821 0
"reeds" 0 0 0 0 0 0 0 0 0 0 0.00229800533137237 0 0 0 0 0.00545806838959692 0.00236708800833215 0 0.0305359051351214 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"regardeth" 0 0 0 0 0 0 0 0 0 0.0218998083766767 0 0 0.0264462809917355 0.0357206644043579 0 0.00272903419479846 0 0 0 0.00855798031664527 0 0 0 0 0 0 0 0 0 0 0 0 0.0578368999421631 0 0 0 0 0 0 0.0210948212213901 0 0 0 0 0.00357756153405839 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
